,dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,status,status_desc,crm_cd_1,location,lat,lon,weapon_used_cd,weapon_desc,cross_street,crm_cd_2,crm_cd_3,crm_cd_4
3182,230608719,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2145,06,Hollywood,0648,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822 1501,25,F,O,101,STREET,IC,Invest Cont,740,WESTERN,34.0981,-118.3092,500,UNKNOWN WEAPON/OTHER WEAPON,SUNSET,,,
3183,231508628,2023-04-20T00:00:00.000,2023-04-18T00:00:00.000,2130,15,N Hollywood,1535,2,624,BATTERY - SIMPLE ASSAULT,0552 0913 0400 0444 0429 0448,19,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,624,11500    CALIFA                       ST,34.1776,-118.3834,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3184,230209310,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2040,02,Rampart,0265,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0432 1822 0416 0906 0371 0305 2047 0445,18,M,H,103,ALLEY,IC,Invest Cont,230,700 S  BONNIE BRAE                  ST,34.0547,-118.2772,304,CLUB/BAT,,,,
3185,230808484,2023-04-20T00:00:00.000,2023-04-17T00:00:00.000,2200,08,West LA,0882,1,310,BURGLARY,1606 0344 1822,27,M,A,707,GARAGE/CARPORT,IC,Invest Cont,310,11500    MISSISSIPPI                  AV,34.0379,-118.4453,,,,,,
3186,231210509,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2340,12,77th Street,1266,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0430 1822 0908,19,F,H,108,PARKING LOT,IC,Invest Cont,230,FIGUEROA                     ST,33.9675,-118.2827,106,UNKNOWN FIREARM,79TH                         ST,,,
3187,230309729,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2315,03,Southwest,0393,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,22,X,X,210,RESTAURANT/FAST FOOD,IC,Invest Cont,740,4200    CRENSHAW                     BL,34.0084,-118.3351,,,,,,
3188,230600643,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2250,06,Hollywood,0646,1,210,ROBBERY,0429 0334 0216 1205 1822 0355 0346 1300 0449,30,F,W,102,SIDEWALK,IC,Invest Cont,210,SELMA,34.0998,-118.3338,207,OTHER KNIFE,CASSIL,,,
3189,231210500,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1315,12,77th Street,1203,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0447 0562 1402 1407 1419,58,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,230,4700 S  WESTERN                      AV,34.001,-118.3089,511,VERBAL THREAT,,,,
3190,232108385,2023-04-20T00:00:00.000,2023-04-18T00:00:00.000,1005,21,Topanga,2133,2,354,THEFT OF IDENTITY,0929 0935,0,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,7400    FALLBROOK                    AV,34.205,-118.6234,,,,,,
3191,230209277,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0830,02,Rampart,0233,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0602 0913 0416 0400 0555,20,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,230,100 S  OCCIDENTAL                   BL,34.0693,-118.2811,500,UNKNOWN WEAPON/OTHER WEAPON,,,,
3192,230407587,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0700,04,Hollenbeck,0411,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,53,M,H,504,OTHER RESIDENCE,IC,Invest Cont,745,400 N  AVENUE 19,34.078,-118.225,,,,,,
3193,231000636,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0130,10,West Valley,1065,2,438,RECKLESS DRIVING,1822 1300,0,M,W,101,STREET,IC,Invest Cont,438,VENTURA                      BL,34.1654,-118.5272,,,LINDLEY                      AV,,,
3194,231408881,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2245,14,Pacific,1486,2,624,BATTERY - SIMPLE ASSAULT,0416,45,M,B,203,OTHER BUSINESS,IC,Invest Cont,624,8800    SEPULVEDA WESTWAY,33.9556,-118.4063,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3195,232008522,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0900,20,Olympic,2029,2,888,TRESPASSING,1822 2004 2052 0910,0,X,X,905,MTA - RED LINE - WILSHIRE/VERMONT,IC,Invest Cont,888,3100    WILSHIRE                     BL,34.0652,-118.2878,,,,,,
3196,231408798,2023-04-20T00:00:00.000,2023-03-31T00:00:00.000,1830,14,Pacific,1476,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,35,F,W,101,STREET,IC,Invest Cont,331,6300 W  81ST                         ST,33.9653,-118.3969,,,,,,
3197,231708443,2023-04-20T00:00:00.000,2023-04-17T00:00:00.000,1430,17,Devonshire,1738,2,662,"BUNCO, GRAND THEFT",0701 1202,73,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,662,15800    CELTIC                       ST,34.2691,-118.4771,,,,,,
3198,231508644,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1630,15,N Hollywood,1522,2,624,BATTERY - SIMPLE ASSAULT,0444,17,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,624,13100    VANOWEN                      ST,34.194,-118.4181,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3199,232008548,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0130,20,Olympic,2079,2,624,BATTERY - SIMPLE ASSAULT,1202 0416 0913,63,F,B,518,TRANSITIONAL HOUSING/HALFWAY HOUSE,IC,Invest Cont,624,2200 W  15TH                         ST,34.0453,-118.2864,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3200,231309459,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0430,13,Newton,1307,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0445 2000 0913 1814 0416 1218 2004,39,M,B,101,STREET,AO,Adult Other,626,7TH                          ST,34.04,-118.2458,500,UNKNOWN WEAPON/OTHER WEAPON,CROCKER                      ST,,,
3201,230110936,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1530,01,Central,0166,1,210,ROBBERY,0416 1218 1281 1100 0305 0337 1822 2004 0450,24,M,W,101,STREET,IC,Invest Cont,210,600    SAN JULIAN                   ST,34.0429,-118.2462,102,HAND GUN,,,,
3202,231607503,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1555,16,Foothill,1668,2,624,BATTERY - SIMPLE ASSAULT,0444 1822,42,M,H,101,STREET,IC,Invest Cont,624,7000    FOOTHILL                     BL,34.2479,-118.2839,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3203,231500691,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,2110,15,N Hollywood,1544,1,310,BURGLARY,0344,21,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,12100    OTSEGO                       ST,34.1631,-118.3965,,,,998,,
3204,232008544,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0800,20,Olympic,2027,1,310,BURGLARY,1822 0344 0321 0400,26,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,310,500 S  CATALINA                     ST,34.0654,-118.2954,,,,,,
3205,231108131,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0430,11,Northeast,1143,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344 0329 0385,46,M,W,101,STREET,IC,Invest Cont,420,4300    AMBROSE                      AV,34.1097,-118.2834,,,,,,
3206,230407589,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0900,04,Hollenbeck,0445,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,28,F,B,119,"PORCH, RESIDENTIAL",IC,Invest Cont,331,1900    MARENGO                      ST,34.0578,-118.2102,,,,,,
3207,230608836,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,1137,06,Hollywood,0632,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0394,51,M,I,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,440,1500 N  LAUREL                       AV,34.098,-118.3643,,,,,,
3208,230908409,2023-04-20T00:00:00.000,2023-03-16T00:00:00.000,0800,09,Van Nuys,0932,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,IC,Invest Cont,668,6200 N  SEPULVEDA                    BL,34.183,-118.4662,,,,,,
3209,230708683,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,1550,07,Wilshire,0724,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325 1822 0104,0,X,X,415,THE GROVE,IC,Invest Cont,442,100    THE GROVE                    DR,34.0736,-118.3563,,,,,,
3210,232008570,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0730,20,Olympic,2055,1,310,BURGLARY,0321 0352 0358 1202 1221 1607 1822 0344,67,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,3100    SAN MARINO                   ST,34.0545,-118.2975,,,,,,
3211,230808541,2023-04-20T00:00:00.000,2023-02-14T00:00:00.000,0005,08,West LA,0841,2,354,THEFT OF IDENTITY,1822,47,F,W,203,OTHER BUSINESS,IC,Invest Cont,354,12100    WILSHIRE                     BL,34.0441,-118.4675,,,,,,
3212,231708462,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1700,17,Devonshire,1737,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 1814 0444 0913,25,F,W,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,236,10900    FORBES                       AV,34.2684,-118.5003,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3213,230309634,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0330,03,Southwest,0392,1,761,BRANDISH WEAPON,1822 1202 0216 0312 0319 0443 0910,60,M,B,101,STREET,IC,Invest Cont,761,4300    CRENSHAW                     BL,33.9952,-118.3309,102,HAND GUN,,,,
3214,230407600,2023-04-20T00:00:00.000,2023-04-15T00:00:00.000,1219,04,Hollenbeck,0497,1,330,BURGLARY FROM VEHICLE,0344 1302,35,M,H,101,STREET,IC,Invest Cont,330,2700 E  OLYMPIC                      BL,34.0243,-118.2198,,,,,,
3215,231508621,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,1820,15,N Hollywood,1543,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,5200    BELLINGHAM                   AV,34.1649,-118.3993,,,,,,
3216,230209254,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0130,02,Rampart,0257,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1609 0329,54,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,740,600    WITMER                       ST,34.0555,-118.2656,304,CLUB/BAT,,,,
3217,230110964,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2200,01,Central,0161,1,210,ROBBERY,0344 0355 1822,25,M,H,108,PARKING LOT,IC,Invest Cont,210,1000 W  8TH                          ST,34.0487,-118.2627,511,VERBAL THREAT,,,,
3218,231108154,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1800,11,Northeast,1101,1,330,BURGLARY FROM VEHICLE,1300 0344 1822 0329 1307 1609,51,F,W,101,STREET,IC,Invest Cont,330,2800 E  OBSERVATORY                  RD,34.1192,-118.3004,,,,,,
3219,231508651,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1200,15,N Hollywood,1501,1,330,BURGLARY FROM VEHICLE,0344,45,F,X,108,PARKING LOT,IC,Invest Cont,330,13000    SATICOY                      ST,34.207,-118.4163,,,,,,
3220,230309669,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1930,03,Southwest,0303,1,761,BRANDISH WEAPON,0913 1202 0334 0337 0443 1218 1238 2060,61,F,B,102,SIDEWALK,IC,Invest Cont,761,HIGHLAND                     AV,34.0325,-118.3503,511,VERBAL THREAT,ADAMS                        BL,,,
3221,231408884,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1830,14,Pacific,1413,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,26,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,745,300    BROOKS                       AV,33.993,-118.4733,,,,,,
3222,231210483,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0855,12,77th Street,1233,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,32,F,H,108,PARKING LOT,IC,Invest Cont,331,1800 W  SLAUSON                      AV,33.9892,-118.3089,,,,,,
3223,230309630,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,2130,03,Southwest,0397,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,4000 S  NORMANDIE                    AV,34.0109,-118.3002,,,,,,
3224,232008477,2023-04-20T00:00:00.000,2023-04-18T00:00:00.000,1300,20,Olympic,2035,2,900,VIOLATION OF COURT ORDER,2038 1814 2000,38,F,H,704,ELEMENTARY SCHOOL,IC,Invest Cont,900,3200 W  8TH                          ST,34.0598,-118.2979,,,,,,
3225,232108114,2023-04-20T00:00:00.000,2023-03-07T00:00:00.000,1700,21,Topanga,2118,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,55,M,W,104,DRIVEWAY,IC,Invest Cont,331,8000    MCNULTY                      AV,34.2156,-118.5859,,,,,,
3226,230608704,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1145,06,Hollywood,0615,2,624,BATTERY - SIMPLE ASSAULT,1252 1822 0400,25,M,H,109,PARK/PLAYGROUND,IC,Invest Cont,624,3100    CANYON LAKE                  DR,34.1258,-118.3256,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3227,230708680,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,1835,07,Wilshire,0736,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,29,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,440,300 S  DETROIT                      ST,34.0683,-118.3451,,,,,,
3228,231809294,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0630,18,Southeast,1849,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,2300 E  IMPERIAL                     HY,33.9291,-118.2319,,,,,,
3229,231708451,2023-04-20T00:00:00.000,2023-04-13T00:00:00.000,1000,17,Devonshire,1754,2,354,THEFT OF IDENTITY,1822 0928,24,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,18800    MAYALL                       ST,34.2534,-118.5418,,,,,,
3230,230110975,2023-04-20T00:00:00.000,2023-04-15T00:00:00.000,0100,01,Central,0195,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 0913 2000,28,F,B,101,STREET,IC,Invest Cont,236,1800 S  MAIN                         ST,34.0316,-118.2641,500,UNKNOWN WEAPON/OTHER WEAPON,,,,
3231,231809287,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1630,18,Southeast,1805,1,761,BRANDISH WEAPON,0334 1822 0447 0432,28,F,B,101,STREET,IC,Invest Cont,761,MANCHESTER,33.9542,-118.2684,215,MACHETE,AVALON,,,
3232,230908618,2023-04-20T00:00:00.000,2023-04-12T00:00:00.000,1750,09,Van Nuys,0914,2,662,"BUNCO, GRAND THEFT",0344,25,M,A,101,STREET,IC,Invest Cont,662,7000 N  SEPULVEDA                    BL,34.1975,-118.4662,,,,,,
3233,230209292,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1100,02,Rampart,0269,2,624,BATTERY - SIMPLE ASSAULT,1309 0913 0603 1817 0444,35,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,624,700    VALENCIA                     ST,34.0531,-118.2694,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3234,231210730,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1700,12,77th Street,1267,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,48,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,745,500 W  84TH                         ST,33.9622,-118.2827,,,,,,
3235,231508622,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0940,15,N Hollywood,1545,2,624,BATTERY - SIMPLE ASSAULT,0444 0400 0356 1822,35,M,B,103,ALLEY,IC,Invest Cont,624,5300    LAUREL CANYON                BL,34.1667,-118.3965,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3236,230309650,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0102,03,Southwest,0328,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1402 1251 0342,21,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,740,700 W  28TH                         ST,34.027,-118.2794,,,,,,
3237,231008211,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1210,10,West Valley,1047,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0416 0913 1814,43,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,236,17400    MARTHA                       ST,34.1731,-118.5124,500,UNKNOWN WEAPON/OTHER WEAPON,,,,
3238,230908397,2023-04-20T00:00:00.000,2023-04-18T00:00:00.000,0428,09,Van Nuys,0914,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,6900    CEDROS                       AV,34.1957,-118.4531,,,,,,
3239,231210486,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,0535,12,77th Street,1239,1,210,ROBBERY,1822 0302 0355 0344 0202,42,F,H,124,BUS STOP,IC,Invest Cont,210,VERMONT                      AV,33.9861,-118.2915,102,HAND GUN,59TH                         DR,,,
3240,230209291,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1445,02,Rampart,0245,1,761,BRANDISH WEAPON,1822 0334 0432 0369 1236 1202,79,M,A,203,OTHER BUSINESS,IC,Invest Cont,761,2500 W  3RD                          ST,34.0649,-118.2766,200,KNIFE WITH BLADE 6INCHES OR LESS,,,,
3241,230708744,2023-04-20T00:00:00.000,2023-04-13T00:00:00.000,2133,07,Wilshire,0736,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822,0,X,X,404,DEPARTMENT STORE,IC,Invest Cont,442,400 S  LA BREA                      AV,34.0669,-118.3456,,,,,,
3242,230110929,2023-04-20T00:00:00.000,2023-04-18T00:00:00.000,2030,01,Central,0182,1,330,BURGLARY FROM VEHICLE,0344 0352 1300 1307 1609 0321,38,M,A,108,PARKING LOT,IC,Invest Cont,330,1200 S  FIGUEROA                     ST,34.0419,-118.2669,,,,,,
3243,231908303,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,1454,19,Mission,1984,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,35,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,745,8300    WILLIS                       AV,34.2215,-118.4553,,,,,,
3244,230708748,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,1855,07,Wilshire,0765,1,330,BURGLARY FROM VEHICLE,1300 1822 0344,42,F,H,717,HEALTH SPA/GYM,IC,Invest Cont,330,4700    VENICE                       BL,34.047,-118.3388,,,,,,
3245,232108140,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0001,21,Topanga,2157,1,121,"RAPE, FORCIBLE",1402 1415 0527 1822 1206,27,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,121,DE SOTO                      AV,34.1938,-118.5884,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",VANOWEN                      ST,998,,
3246,230209587,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1130,02,Rampart,0205,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,0,X,X,501,SINGLE FAMILY DWELLING,IC,Invest Cont,341,900 N  VENDOME                      ST,34.0823,-118.2755,,,,,,
3247,230507967,2023-04-20T00:00:00.000,2023-04-11T00:00:00.000,1630,05,Harbor,0521,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0,X,X,203,OTHER BUSINESS,IC,Invest Cont,442,1700 N  GAFFEY                       ST,33.7601,-118.2928,,,,,,
3248,231409224,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0001,14,Pacific,1443,1,330,BURGLARY FROM VEHICLE,0344,37,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,330,600    BOCCACCIO                    AV,33.9888,-118.458,,,,,,
3249,231008197,2023-04-20T00:00:00.000,2023-03-13T00:00:00.000,1200,10,West Valley,1028,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,16800    VICTORY                      BL,34.1939,-118.4967,,,,,,
3250,231008219,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0730,10,West Valley,1075,2,900,VIOLATION OF COURT ORDER,0913 2038,36,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,900,5100    ENFIELD                      AV,34.1617,-118.524,,,,,,
3251,231108108,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0047,11,Northeast,1145,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,0,X,X,403,DRUG STORE,IC,Invest Cont,341,2500    GLENDALE                     BL,34.1025,-118.2592,,,,,,
3252,230507978,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,2145,05,Harbor,0567,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0416 1258,13,M,H,102,SIDEWALK,IC,Invest Cont,230,400 W  18TH                         ST,33.7279,-118.2858,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,,,,
3253,231210493,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0545,12,77th Street,1233,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,2000    HYDE PARK                    BL,33.9856,-118.3152,,,,,,
3254,232108123,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0001,21,Topanga,2189,1,310,BURGLARY,0329,0,M,W,721,HIGH SCHOOL,IC,Invest Cont,310,5400    WINNETKA                     AV,34.1681,-118.571,,,,,,
3255,230407563,2023-04-20T00:00:00.000,2023-04-14T00:00:00.000,2030,04,Hollenbeck,0463,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,36,M,H,101,STREET,IC,Invest Cont,745,2000    MICHIGAN                     AV,34.0473,-118.2139,,,,,,
3256,230209300,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1330,02,Rampart,0212,2,890,FAILURE TO YIELD,1309 1822 1402,0,X,X,101,STREET,AA,Adult Arrest,890,BEVERLY,34.0763,-118.2917,,,VERMONT,998,,
3257,231100637,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1600,11,Northeast,1124,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1402 2000 1814 0913,28,F,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,FLETCHER                     DR,34.1186,-118.2404,,,ESTARA,998,,
3258,231210467,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,2200,12,77th Street,1249,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,600 W  70TH                         ST,33.9761,-118.2838,,,,,,
3259,230808713,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,1312,08,West LA,0883,2,901,VIOLATION OF RESTRAINING ORDER,1501,32,M,H,217,AUTO REPAIR SHOP,IC,Invest Cont,901,2300    COTNER                       AV,34.0379,-118.4381,,,,,,
3260,230908416,2023-04-20T00:00:00.000,2023-03-30T00:00:00.000,1043,09,Van Nuys,0964,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0352 1420,33,F,H,404,DEPARTMENT STORE,IC,Invest Cont,442,14000    RIVERSIDE                    DR,34.1576,-118.4387,,,,,,
3261,230209559,2023-04-20T00:00:00.000,2023-04-17T00:00:00.000,2355,02,Rampart,0237,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 1822 0385 1608 0329,31,M,H,504,OTHER RESIDENCE,IC,Invest Cont,331,1500    COLTON                       ST,34.0644,-118.26,,,,,,
3262,232108151,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,2030,21,Topanga,2113,1,330,BURGLARY FROM VEHICLE,0321 0344,48,M,H,104,DRIVEWAY,IC,Invest Cont,330,22600    BALTAR                       ST,34.2164,-118.619,,,,,,
3263,230309656,2023-04-20T00:00:00.000,2023-04-16T00:00:00.000,0558,03,Southwest,0307,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,IC,Invest Cont,510,2400    CRENSHAW                     BL,34.0338,-118.337,,,,,,
3264,231008196,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,2030,10,West Valley,1077,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,17300    VENTURA                      BL,34.1608,-118.5098,,,,,,
3265,232108106,2023-04-20T00:00:00.000,2023-04-19T00:00:00.000,1730,21,Topanga,2139,1,520,VEHICLE - ATTEMPT STOLEN,0344 1607 1609 2304,38,M,H,101,STREET,IC,Invest Cont,330,WINNETKA                     AV,34.2035,-118.571,,,LEADWELL                     ST,520,,
3266,230608714,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0442,06,Hollywood,0663,1,210,ROBBERY,1822 0325 1609,0,X,X,203,OTHER BUSINESS,IC,Invest Cont,210,1200 N  HIGHLAND                     AV,34.0926,-118.3386,312,PIPE/METAL PIPE,,,,
3267,231008198,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,0550,10,West Valley,1063,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0334 0445,33,M,H,103,ALLEY,IC,Invest Cont,230,19000    VENTURA                      BL,34.1725,-118.5475,204,FOLDING KNIFE,,,,
