location,lat,lon
6500 KENWATER AV,34.1886,-118.6442
6500 RANDI AV,34.1886,-118.6091
15100 HAMLIN ST,34.1886,-118.4597
6500 BUFFALO AV,34.1886,-118.4301
6500 HAZELTINE AV,34.1886,-118.44
6500 SUNNYSLOPE AV,34.1886,-118.4268
6500 WOODMAN AV,34.1886,-118.4312
6500 BALCOM AV,34.1886,-118.5207
6500 DENSMORE AV,34.1886,-118.4774
6500 ETIWANDA AV,34.1886,-118.5317
6500 JAMIESON AV,34.1886,-118.5217
SYLMAR AV,34.1887,-118.4465
11800 HAMLIN ST,34.1887,-118.39
6500 BABCOCK AV,34.1887,-118.4063
6500 BELLAIRE AV,34.1887,-118.409
6500 RADFORD AV,34.1887,-118.3922
6500 JUMILLA AV,34.1887,-118.5633
6500 KENTLAND AV,34.1887,-118.6178
06500 MARY ELLEN AV,34.1887,-118.4199
13100 ORTLEY PL,34.1887,-118.4198
13500 VICTORY BL,34.1887,-118.4247
13600 VICTORY BL,34.1887,-118.4247
14100 HAMLIN ST,34.1887,-118.4402
14200 HAMLIN ST,34.1887,-118.4422
14300 HAMLIN ST,34.1887,-118.4444
14400 HAMLIN ST,34.1887,-118.4487
14500 HAMLIN ST,34.1887,-118.4487
14600 HAMLIN ST,34.1887,-118.4509
14900 HAMLIN ST,34.1887,-118.4575
6500 CEDROS AV,34.1887,-118.4531
6500 FULTON AV,34.1887,-118.4225
6500 KESTER AV,34.1887,-118.4575
6500 MARY ELLEN AV,34.1887,-118.4199
6500 SYLMAR AV,34.1887,-118.4465
6500 TYRONE AV,34.1887,-118.4444
6500 VESPER AV,34.1887,-118.4509
6500 AMIGO AV,34.1887,-118.5386
6500 GAVIOTA AV,34.1887,-118.4815
6500 LINDLEY AV,34.1887,-118.5273
6500 TAMPA AV,34.1887,-118.5535
6500 YOLANDA AV,34.1887,-118.5404
11700 HAMLIN ST,34.1888,-118.3878
6500 CHARLESWORTH AV,34.1888,-118.41
6500 GILSON AV,34.1888,-118.4107
6500 N LANKERSHIM BL,34.1888,-118.3878
19800 HAMLIN ST,34.1888,-118.5649
23200 CALVERT ST,34.1888,-118.6369
23300 CALVERT ST,34.1888,-118.6369
23900 HAMLIN ST,34.1888,-118.6475
6100 WOODLAKE AV,34.1888,-118.6369
6500 DE SOTO AV,34.1888,-118.5884
6900 PERTSHIRE CI,34.1888,-118.6369
6900 WOODLAKE AV,34.1888,-118.6369
DEERING CI,34.1888,-118.5884
6500 FIRMAMENT AV,34.1888,-118.4719
19100 HAMLIN ST,34.1888,-118.5501
19500 HAMLIN ST,34.1888,-118.5583
6500 NEWCASTLE AV,34.1888,-118.5253
6500 WOODLEY AV,34.1888,-118.4837
6500 ZELZAH AV,34.1888,-118.5225
19700 HAMLIN ST,34.1889,-118.5622
22700 HAMLIN ST,34.1889,-118.623
6500 INDEPENDENCE AV,34.1889,-118.5906
6500 LONGRIDGE AV,34.1889,-118.4209
6500 ORION AV,34.1889,-118.4706
19000 HAMLIN ST,34.1889,-118.5481
19600 HAMLIN ST,34.1889,-118.5602
6500 FORBES AV,34.1889,-118.4991
6500 GLORIA AV,34.1889,-118.4793
6500 HESPERIA AV,34.1889,-118.5258
6500 BEEMAN AV,34.189,-118.4072
6500 TEESDALE AV,34.189,-118.4081
20300 GILMORE ST,34.189,-118.5753
22600 HAMLIN ST,34.189,-118.619
23000 HAMLIN ST,34.189,-118.6283
23200 HAMLIN ST,34.189,-118.6325
23300 HAMLIN ST,34.189,-118.6345
6500 GROSS AV,34.189,-118.6405
6500 PLATT AV,34.189,-118.6427
6500 AQUEDUCT AV,34.189,-118.4737
6500 LANGDON AV,34.189,-118.4692
6500 NAGLE AV,34.189,-118.4236
19400 HAYNES ST,34.189,-118.5567
6500 ALDEA AV,34.189,-118.508
6500 GERALD AV,34.189,-118.4934
6500 MCLENNAN AV,34.189,-118.5
6500 PETIT AV,34.189,-118.497
6500 WHITAKER AV,34.189,-118.4982
GILSON,34.1891,-118.4109
HAYNES ST,34.1891,-118.557
22200 HAMLIN ST,34.1891,-118.6112
23400 HAMLIN ST,34.1891,-118.6368
23800 HAMLIN ST,34.1891,-118.6459
6900 PLATT AV,34.1891,-118.643
16000 HAYNES ST,34.1891,-118.4815
6500 AURA AV,34.1891,-118.5546
DENSMORE,34.1892,-118.4774
20500 HAMLIN ST,34.1892,-118.58
FIRMAMENT AV,34.1892,-118.4719
HAYNES,34.1892,-118.4793
15700 HAYNES ST,34.1892,-118.4756
15800 HAYNES ST,34.1892,-118.4782
15900 HAYNES ST,34.1892,-118.4793
16100 HAYNES ST,34.1892,-118.4836
16200 HAYNES ST,34.1892,-118.4859
16400 HAYNES ST,34.1892,-118.4918
19200 HAMLIN ST,34.1892,-118.5515
6500 HASKELL AV,34.1892,-118.4749
6500 N HASKELL AV,34.1892,-118.4749
6500 ODESSA AV,34.1892,-118.4902
20400 GILMORE ST,34.1893,-118.5777
6500 GAZETTE AV,34.1893,-118.5879
16500 HAYNES ST,34.1893,-118.4924
17300 HAYNES ST,34.1893,-118.5101
6500 DE CELIS PL,34.1893,-118.4943
6500 RUBIO AV,34.1893,-118.4951
6500 RUFFNER AV,34.1893,-118.4959
11600 HAYNES ST,34.1894,-118.385
20200 GILMORE ST,34.1894,-118.5733
20400 KITTRIDGE ST,34.1894,-118.5781
20700 HAYNES ST,34.1894,-118.5844
24400 LEMAY ST,34.1894,-118.6562
24500 KITTRIDGE ST,34.1894,-118.659
6500 KELVIN AV,34.1894,-118.5873
13500 HAYNES ST,34.1894,-118.4269
13800 HAYNES ST,34.1894,-118.4344
6500 NOBLE AV,34.1894,-118.4619
17000 HAYNES ST,34.1894,-118.5074
17200 HAYNES ST,34.1894,-118.5077
17400 HAYNES ST,34.1894,-118.512
17500 HAYNES ST,34.1894,-118.5142
17600 HAYNES ST,34.1894,-118.5163
18500 HAYNES ST,34.1894,-118.5377
18600 HAYNES ST,34.1894,-118.5386
18700 HAYNES ST,34.1894,-118.5404
19500 HAYNES ST,34.1894,-118.5581
6500 ANDASOL AV,34.1894,-118.512
6500 BIANCA AV,34.1894,-118.5132
6500 LOUISE AV,34.1894,-118.5098
6500 SIMPSON AV,34.1895,-118.3889
20500 HAYNES ST,34.1895,-118.5811
20600 HAYNES ST,34.1895,-118.5823
22300 HAYNES ST,34.1895,-118.6122
6600 OWENSMOUTH AV,34.1895,-118.6015
6400 BALBOA BL,34.1895,-118.51
6500 BALBOA BL,34.1895,-118.51
12900 HAYNES ST,34.1896,-118.4148
6500 NEVADA AV,34.1896,-118.6103
15000 HAYNES ST,34.1896,-118.4603
6500 NORWICH AV,34.1896,-118.4609
19200 HAYNES ST,34.1896,-118.5518
19600 HAYNES ST,34.1896,-118.5596
12700 HAMLIN ST,34.1897,-118.41
6500 ENSIGN AV,34.1897,-118.3718
6500 ETHEL AV,34.1897,-118.417
19800 HAYNES ST,34.1897,-118.5649
19900 HAYNES ST,34.1897,-118.5671
20100 GILMORE ST,34.1897,-118.5716
20100 HAYNES ST,34.1897,-118.5721
20400 MOBILE ST,34.1897,-118.5767
22500 HAYNES ST,34.1897,-118.6167
6600 PETERSON AV,34.1897,-118.6467
14100 HAYNES ST,34.1897,-118.44
14200 HAYNES ST,34.1897,-118.4422
14300 HAYNES ST,34.1897,-118.4443
14400 HAYNES ST,34.1897,-118.4465
14500 HAYNES ST,34.1897,-118.4487
14600 HAYNES ST,34.1897,-118.4531
19300 PATIRENE PL,34.1897,-118.5546
6600 AMPERE AV,34.1898,-118.4179
AMPERE ST,34.1898,-118.418
6600 BRENNAN AV,34.1898,-118.6355
6600 GROSS AV,34.1898,-118.6405
6600 PLATT AV,34.1898,-118.6426
19100 HAYNES ST,34.1898,-118.5491
6600 ATOLL AV,34.1899,-118.4189
20300 MOBILE ST,34.1899,-118.5753
23000 HAYNES ST,34.1899,-118.6294
23200 HAYNES ST,34.1899,-118.6315
23300 HAYNES ST,34.1899,-118.6345
6100 LOCKHURST DR,34.1899,-118.6492
6600 BERQUIST AV,34.1899,-118.6345
6600 BOBBYBOYAR AV,34.1899,-118.6326
6600 DANNYBOYAR AV,34.1899,-118.6304
6600 FALLBROOK AV,34.1899,-118.6234
6600 LEDERER AV,34.1899,-118.639
6600 MELBA AV,34.1899,-118.6335
6600 ROYER AV,34.1899,-118.6284
6600 SEDAN AV,34.1899,-118.6294
6600 WOODLAKE AV,34.1899,-118.6315
DANNYBOYAR AV,34.1899,-118.6304
ELLENVIEW,34.1899,-118.6572
MOBILE ST,34.1899,-118.5753
GAULT ST,34.19,-118.5262
6400 WHITE OAK AV,34.19,-118.5262
6500 WHITE OAK AV,34.19,-118.5262
6600 WHITE OAK AV,34.19,-118.5262
DUNCAN,34.19,-118.5262
20500 KITTRIDGE ST,34.1901,-118.5797
6600 CANOGA AV,34.1901,-118.5975
6600 DE SOTO AV,34.1901,-118.5884
6600 RANDI AV,34.1901,-118.6074
6700 MASON AV,34.1901,-118.5797
6600 FIRMAMENT AV,34.1901,-118.4718
12400 KITTRIDGE ST,34.1902,-118.4031
20800 HAYNES ST,34.1902,-118.5878
6600 GAZETTE AV,34.1902,-118.5874
17500 KITTRIDGE ST,34.1902,-118.5183
18100 KITTRIDGE ST,34.1902,-118.5273
18200 KITTRIDGE ST,34.1902,-118.53
18300 KITTRIDGE ST,34.1902,-118.5335
18400 KITTRIDGE ST,34.1902,-118.5335
19000 KITTRIDGE ST,34.1902,-118.547
19100 KITTRIDGE ST,34.1902,-118.5491
6600 CHIMINEAS AV,34.1902,-118.5284
6600 LASAINE AV,34.1902,-118.511
6600 LINDLEY AV,34.1902,-118.5273
6600 VANALDEN AV,34.1902,-118.5491
6600 WILBUR AV,34.1902,-118.5448
6600 YARMOUTH AV,34.1902,-118.5197
6600 ZELZAH AV,34.1902,-118.5225
HASKELL ST,34.1903,-118.48
ODESSA AV,34.1903,-118.4902
VINELAND,34.1903,-118.3703
10800 KITTRIDGE ST,34.1903,-118.3671
10900 KITTRIDGE ST,34.1903,-118.3682
11300 KITTRIDGE ST,34.1903,-118.3774
11400 KITTRIDGE ST,34.1903,-118.3791
11600 KITTRIDGE ST,34.1903,-118.3845
11700 KITTRIDGE ST,34.1903,-118.3878
11900 KITTRIDGE ST,34.1903,-118.3922
12100 KITTRIDGE ST,34.1903,-118.3968
12600 KITTRIDGE ST,34.1903,-118.4081
12700 KITTRIDGE ST,34.1903,-118.4119
12900 KITTRIDGE ST,34.1903,-118.4138
13000 KITTRIDGE ST,34.1903,-118.4163
6500 FARMDALE AV,34.1903,-118.3813
6600 AGNES AV,34.1903,-118.3954
6600 BABCOCK AV,34.1903,-118.4063
6600 BAKMAN AV,34.1903,-118.3779
6600 BECK AV,34.1903,-118.3835
6600 BEEMAN AV,34.1903,-118.4072
6600 BELLAIRE AV,34.1903,-118.4091
6600 BELLINGHAM AV,34.1903,-118.3988
6600 BEN AV,34.1903,-118.3943
6600 CAMELLIA AV,34.1903,-118.3823
6600 CHARLESWORTH AV,34.1903,-118.41
6600 CLYBOURN AV,34.1903,-118.3637
6600 COLDWATER CANYON BL,34.1903,-118.4138
6600 DENNY AV,34.1903,-118.3649
6600 ELMER AV,34.1903,-118.3769
6600 ENSIGN AV,34.1903,-118.3718
6600 FAIR AV,34.1903,-118.3747
6600 GENTRY AV,34.1903,-118.3933
6600 GOODLAND AV,34.1903,-118.4119
6600 IRVINE AV,34.1903,-118.3856
6600 KLUMP AV,34.1903,-118.3758
6600 KRAFT AV,34.1903,-118.3802
6600 LANKERSHIM BL,34.1903,-118.3877
6600 LAUREL CANYON BL,34.1903,-118.3965
6600 LEMP AV,34.1903,-118.3845
6600 MORELLA AV,34.1903,-118.39
6600 MORSE AV,34.1903,-118.4163
6600 N CLYBOURN AV,34.1903,-118.3637
6600 N LANKERSHIM BL,34.1903,-118.3878
6600 RIVERTON AV,34.1903,-118.366
6600 SATSUMA AV,34.1903,-118.3671
6600 ST CLAIR AV,34.1903,-118.3998
6600 TEESDALE AV,34.1903,-118.4081
6600 TROOST AV,34.1903,-118.3867
6600 TUJUNGA AV,34.1903,-118.3791
6600 VAN NOORD AV,34.1903,-118.4148
6600 WHITSETT AV,34.1903,-118.4052
CANTLAY,34.1903,-118.48
KITTRIDGE ST,34.1903,-118.378
LEMAY ST,34.1903,-118.4399
VAN NOORD,34.1903,-118.4148
PALOMA,34.1903,-118.4574
13400 KITTRIDGE ST,34.1903,-118.4247
13800 KITTRIDGE ST,34.1903,-118.4334
14500 EVAN WY,34.1903,-118.4509
14600 W VICTORY BL,34.1903,-118.4574
14700 VICTORY BL,34.1903,-118.4574
14800 SYLVAN ST,34.1903,-118.4574
15000 KITTRIDGE ST,34.1903,-118.4608
15100 KITTRIDGE ST,34.1903,-118.4618
15200 KITTRIDGE ST,34.1903,-118.464
6400 VAN NUYS BL,34.1903,-118.4399
6500 VAN NUYS BL,34.1903,-118.4399
6600 ALLOTT AV,34.1903,-118.4281
6600 BURNET AV,34.1903,-118.4629
6600 CANTALOUPE AV,34.1903,-118.4345
6600 COLBATH AV,34.1903,-118.4367
6600 COLUMBUS AV,34.1903,-118.464
6600 COSTELLO AV,34.1903,-118.4378
6600 GREENBUSH AV,34.1903,-118.4258
6600 LEMONA AV,34.1903,-118.4596
6600 MAMMOTH AV,34.1903,-118.4324
6600 MATILIJA AV,34.1903,-118.4334
6600 MURIETTA AV,34.1903,-118.4389
6600 N SEPULVEDA BL,34.1903,-118.4662
6600 NAGLE AV,34.1903,-118.4236
6600 NOBLE AV,34.1903,-118.4618
6600 NORWICH AV,34.1903,-118.4608
6600 PEACH AV,34.1903,-118.4676
6600 RANCHITO AV,34.1903,-118.4356
6600 SALOMA AV,34.1903,-118.4586
6600 SEPULVEDA BL,34.1903,-118.4662
6600 SUNNYSLOPE AV,34.1903,-118.4269
6600 VAN NUYS BL,34.1903,-118.4574
6600 VARNA AV,34.1903,-118.4247
6600 VENTURA CANYON AV,34.1903,-118.4291
6700 VAN NUYS BL,34.1903,-118.4399
HAMILN ST,34.1903,-118.4399
LESTER AV,34.1903,-118.4574
15700 VICTORY BL,34.1903,-118.48
15800 VICTORY BL,34.1903,-118.48
15900 KITTRIDGE ST,34.1903,-118.4793
15900 VICTORY BL,34.1903,-118.48
16000 KITTRIDGE ST,34.1903,-118.4815
16000 VICTORY BL,34.1903,-118.48
16100 KITTRIDGE ST,34.1903,-118.4836
16200 KITTRIDGE ST,34.1903,-118.4871
16400 KITTRIDGE ST,34.1903,-118.4902
17200 KITTRIDGE ST,34.1903,-118.508
17600 KITTRIDGE ST,34.1903,-118.5162
17700 KITTRIDGE ST,34.1903,-118.5185
6600 ALDEA AV,34.1903,-118.508
6600 BALCOM AV,34.1903,-118.5207
6600 BERTRAND AV,34.1903,-118.5244
6600 ENCINO AV,34.1903,-118.5142
6600 ENFIELD AV,34.1903,-118.5235
6600 ETIWANDA AV,34.1903,-118.5317
6600 GAVIOTA AV,34.1903,-118.4815
6600 GERALD AV,34.1903,-118.4934
6600 GLORIA AV,34.1903,-118.4793
6600 HESPERIA AV,34.1903,-118.5262
6600 JAMIESON AV,34.1903,-118.5215
6600 LOUISE AV,34.1903,-118.5098
6600 NESTLE AV,34.1903,-118.5308
6600 NEWCASTLE AV,34.1903,-118.5253
6600 ODESSA AV,34.1903,-118.4902
6600 PETIT AV,34.1903,-118.4969
6600 SYLVIA AV,34.1903,-118.5524
6600 VALJEAN AV,34.1903,-118.4859
6600 WHITAKER AV,34.1903,-118.4981
6600 WOODLEY AV,34.1903,-118.4836
6600 WYNNE AV,34.1903,-118.53
ETIWANDA ST,34.1903,-118.5317
6600 ALCOVE AV,34.1904,-118.4127
6600 CLEON AV,34.1904,-118.3681
6600 COLDWATER CANYON AV,34.1904,-118.4138
24400 KITTRIDGE ST,34.1904,-118.6562
6600 GLADE AV,34.1904,-118.6083
6600 INDEPENDENCE AV,34.1904,-118.5906
6600 TOPANGA BL,34.1904,-118.6059
14900 KITTRIDGE ST,34.1904,-118.4574
6600 WOODMAN AV,34.1904,-118.4312
18900 KITTRIDGE ST,34.1904,-118.5508
6600 AURA AV,34.1904,-118.5546
6600 MCLENNAN AV,34.1904,-118.5
20600 KITTRIDGE ST,34.1905,-118.5839
22400 CRISWELL ST,34.1905,-118.6157
22500 CRISWELL ST,34.1905,-118.617
6600 CAPISTRANO AV,34.1905,-118.6167
6600 KENTLAND AV,34.1905,-118.6176
6600 SAUSALITO AV,34.1905,-118.6157
6600 SHOUP AV,34.1905,-118.6146
6600 WINNETKA AV,34.1905,-118.571
19200 KITTRIDGE ST,34.1905,-118.5516
6600 DENSMORE AV,34.1905,-118.4773
6600 HASKELL AV,34.1905,-118.4749
6600 N HASKELL AV,34.1905,-118.4749
6600 RESEDA BL,34.1905,-118.536
6600 RUBIO AV,34.1905,-118.4951
6600 RUFFNER AV,34.1905,-118.4959
6600 SHIRLEY AV,34.1905,-118.5579
6600 YOLANDA AV,34.1905,-118.5404
20700 KITTRIDGE ST,34.1906,-118.5819
22600 CRISWELL ST,34.1906,-118.6189
22700 CRISWELL ST,34.1906,-118.6219
24100 LEMAY ST,34.1906,-118.651
6600 SALE AV,34.1906,-118.6189
6600 SHELTONDALE AV,34.1906,-118.6528
6600 VARIEL AV,34.1906,-118.5928
6600 LANGDON AV,34.1906,-118.4692
6600 FORBES AV,34.1906,-118.4991
20300 HAMLIN ST,34.1907,-118.5753
22200 CRISWELL ST,34.1907,-118.6112
23400 KITTRIDGE ST,34.1907,-118.6366
23700 KITTRIDGE ST,34.1907,-118.6428
6600 NEDDY AV,34.1907,-118.6541
6600 NEVADA AV,34.1907,-118.6095
MOORCROFT ST,34.1907,-118.6112
14100 KITTRIDGE ST,34.1907,-118.4444
14200 KITTRIDGE ST,34.1907,-118.4422
14300 KITTRIDGE ST,34.1907,-118.4444
14400 KITTRIDGE ST,34.1907,-118.4479
14500 KITTRIDGE ST,34.1907,-118.4495
14700 KITTRIDGE ST,34.1907,-118.4531
14800 KITTRIDGE ST,34.1907,-118.4556
6600 AQUEDUCT AV,34.1907,-118.4738
6600 BEVIS AV,34.1907,-118.4559
6600 BLUCHER AV,34.1907,-118.4728
6600 CEDROS AV,34.1907,-118.4531
6600 HAZELTINE AV,34.1907,-118.44
6600 KESTER AV,34.1907,-118.4574
6600 ORION AV,34.1907,-118.4706
6600 SYLMAR AV,34.1907,-118.4465
6600 TOBIAS AV,34.1907,-118.452
6600 TYRONE AV,34.1907,-118.4444
6600 VESPER AV,34.1907,-118.4509
KITTRIDGE AV,34.1907,-118.4487
19400 KITTRIDGE ST,34.1907,-118.556
6600 AMIGO AV,34.1907,-118.5386
6600 ANDASOL AV,34.1907,-118.512
20200 HAYNES ST,34.1908,-118.5729
20200 MOBILE ST,34.1908,-118.5729
20400 HAMLIN ST,34.1908,-118.5778
20700 ARCHWOOD ST,34.1908,-118.5862
20800 KITTRIDGE ST,34.1908,-118.5862
23800 KITTRIDGE ST,34.1908,-118.6451
16000 PORTER RD,34.1908,-118.4815
18700 LEMAY ST,34.1908,-118.5404
6600 BIANCA AV,34.1908,-118.5132
6600 DE CELIS PL,34.1908,-118.4943
6600 WHITMAN AV,34.1908,-118.4762
10500 VICTORY BL,34.1909,-118.3654
SUNNYSLOPE,34.1909,-118.3654
6600 DELCO AV,34.1909,-118.5772
19500 KITTRIDGE ST,34.1909,-118.5579
6600 RHEA AV,34.1909,-118.5415
AMIGO AV,34.191,-118.5386
11000 LEMAY ST,34.191,-118.3747
11100 LEMAY ST,34.191,-118.3733
12700 BOSWORTH ST,34.191,-118.4099
12900 BOSWORTH ST,34.191,-118.4166
6600 CRANER AV,34.191,-118.3692
CLEON AV,34.191,-118.3682
19700 KITTRIDGE ST,34.191,-118.5622
20500 OREY PL,34.191,-118.5801
18500 LEMAY ST,34.191,-118.5376
18600 LEMAY ST,34.191,-118.5386
19600 KITTRIDGE ST,34.191,-118.5603
6600 BAIRD AV,34.191,-118.5376
6600 BELMAR AV,34.191,-118.5587
6600 BOVEY AV,34.191,-118.5604
6600 CAPPS AV,34.191,-118.5395
19800 KITTRIDGE ST,34.1911,-118.5644
19900 KITTRIDGE ST,34.1911,-118.5666
21000 KITTRIDGE ST,34.1911,-118.5906
22100 KITTRIDGE ST,34.1911,-118.6091
25000 KITTRIDGE ST,34.1911,-118.648
6600 OAKDALE AV,34.1911,-118.5666
RANDI AV,34.1911,-118.6064
17200 LEMAY ST,34.1911,-118.5098
17500 LEMAY PL,34.1911,-118.5142
17600 LEMAY PL,34.1911,-118.5163
6600 BALBOA BL,34.1911,-118.5011
6600 BOTHWELL RD,34.1911,-118.5613
6600 MELVIN AV,34.1911,-118.5596
11700 LEMAY ST,34.1912,-118.3888
11800 LEMAY ST,34.1912,-118.3906
12400 LEMAY ST,34.1912,-118.4036
6600 RHODES AV,34.1912,-118.4031
20000 KITTRIDGE ST,34.1912,-118.5682
20200 HAMLIN ST,34.1912,-118.5741
20900 KITTRIDGE ST,34.1912,-118.5884
24000 KITTRIDGE ST,34.1912,-118.649
15500 LEMAY ST,34.1912,-118.4717
18100 LEMAY ST,34.1912,-118.5284
6300 NEWCASTLE AV,34.1912,-118.5253
6600 WILKINSON AV,34.1913,-118.4041
20600 LEMAY ST,34.1913,-118.5831
20700 LEMAY ST,34.1913,-118.5831
21200 KITTRIDGE ST,34.1913,-118.5942
6600 QUAKERTOWN AV,34.1913,-118.5698
6700 MELBA AV,34.1914,-118.6335
6700 SEDAN AV,34.1914,-118.6294
19200 LEMAY ST,34.1914,-118.5508
19300 LEMAY ST,34.1914,-118.5546
19400 LEMAY ST,34.1914,-118.5562
AURA AV,34.1914,-118.5546
22300 KITTRIDGE ST,34.1915,-118.6133
22600 KITTRIDGE ST,34.1915,-118.6218
22700 KITTRIDGE ST,34.1915,-118.6218
23700 ARCHWOOD ST,34.1915,-118.6428
24100 KITTRIDGE ST,34.1915,-118.6507
6500 WINNETKA AV,34.1915,-118.5843
6700 RUDNICK AV,34.1915,-118.6124
DEERING CR,34.1915,-118.5843
EDEN,34.1915,-118.5843
6600 LENNOX AV,34.1915,-118.4455
6700 PETIT AV,34.1915,-118.4969
20300 HAYNES ST,34.1916,-118.5754
24200 KITTRIDGE ST,34.1916,-118.6534
25000 W KITTRIDGE ST,34.1916,-118.6521
6300 YARMOUTH AV,34.1916,-118.5197
6300 ZELZAH AV,34.1916,-118.5227
6700 GERALD AV,34.1916,-118.4934
6700 WHITAKER AV,34.1916,-118.4981
6700 WYNNE AV,34.1916,-118.5299
12700 LEMAY ST,34.1917,-118.4099
12900 LEMAY ST,34.1917,-118.4148
13000 LEMAY ST,34.1917,-118.4158
5600 BAKMAN AV,34.1917,-118.378
6600 SIMPSON AV,34.1917,-118.3889
6700 ALCOVE AV,34.1917,-118.4127
6700 GOODLAND AV,34.1917,-118.4119
20500 MOBERLY PL,34.1917,-118.5809
20600 ARCHWOOD ST,34.1917,-118.582
23800 ARCHWOOD ST,34.1917,-118.6448
6600 JUMILLA AV,34.1917,-118.5632
6600 KOSTURAS PL,34.1917,-118.5764
6600 QUARTZ AV,34.1917,-118.5641
6700 KENTLAND AV,34.1917,-118.6176
6700 LURLINE AV,34.1917,-118.5839
6700 SUNNYBRAE AV,34.1917,-118.5809
6700 ALLOTT AV,34.1917,-118.4281
6700 CANTALOUPE AV,34.1917,-118.4345
6700 COSTELLO AV,34.1917,-118.4378
6700 MAMMOTH AV,34.1917,-118.4324
6700 MURIETTA AV,34.1917,-118.4389
18800 LEMAY ST,34.1917,-118.5426
6700 HESPERIA AV,34.1917,-118.5262
6700 MCLENNAN AV,34.1917,-118.5
6700 NESTLE AV,34.1917,-118.5308
6700 RUBIO AV,34.1917,-118.4951
6700 RUFFNER AV,34.1917,-118.4959
11100 ARCHWOOD PL,34.1918,-118.3738
11100 ARCHWOOD ST,34.1918,-118.3723
6700 CASE AV,34.1918,-118.3723
6700 FAIR AV,34.1918,-118.3747
23900 ARCHWOOD ST,34.1918,-118.6467
6700 PLATT AV,34.1918,-118.6425
6700 AQUEDUCT AV,34.1918,-118.4738
17300 LEMAY ST,34.1918,-118.5107
20400 MOBERLY PL,34.1919,-118.5793
20800 JAN ST,34.1919,-118.5879
6100 VALLEY CIRCLE BL,34.1919,-118.6569
13200 ARCHWOOD ST,34.1919,-118.422
14100 LEMAY ST,34.1919,-118.4421
14200 LEMAY ST,34.1919,-118.4421
6700 BLUCHER AV,34.1919,-118.4728
17600 LEMAY ST,34.1919,-118.5167
6700 KURL WY,34.1919,-118.543
6700 RHEA AV,34.1919,-118.5415
6700 ATOLL AV,34.192,-118.4203
19700 ARCHWOOD ST,34.192,-118.5622
19800 ARCHWOOD ST,34.192,-118.5649
19900 ARCHWOOD ST,34.192,-118.5666
20000 ARCHWOOD ST,34.192,-118.5673
20100 ARCHWOOD ST,34.192,-118.5716
22100 ARCHWOOD ST,34.192,-118.6091
6700 CANOGA AV,34.192,-118.5975
6700 CORBIN AV,34.192,-118.5622
6700 DELCO AV,34.192,-118.5785
6700 INDEPENDENCE AV,34.192,-118.5906
6700 JUMILLA AV,34.192,-118.5633
6700 NEVADA AV,34.192,-118.6091
6700 QUAKERTOWN AV,34.192,-118.5699
14700 LEMAY ST,34.192,-118.4559
14800 LEMAY ST,34.192,-118.4555
6700 HAZELTINE AV,34.192,-118.44
6700 KATHERINE AV,34.192,-118.4431
17500 LEMAY ST,34.192,-118.5143
19600 LEMAY ST,34.192,-118.5613
6700 BELMAR AV,34.192,-118.5587
6700 BOTHWELL RD,34.192,-118.5612
6700 BOVEY AV,34.192,-118.5604
6700 ENCINO AV,34.192,-118.5143
6700 GAVIOTA AV,34.192,-118.4815
6700 HASKELL AV,34.192,-118.4749
6700 MELVIN AV,34.192,-118.5596
6700 N HASKELL AV,34.192,-118.4749
ST CLAIR AV,34.1921,-118.3998
10900 ARCHWOOD ST,34.1921,-118.3682
11700 ARCHWOOD ST,34.1921,-118.3878
11800 ARCHWOOD ST,34.1921,-118.39
12000 ARCHWOOD ST,34.1921,-118.3943
12200 ARCHWOOD ST,34.1921,-118.3987
12500 ARCHWOOD ST,34.1921,-118.4052
12600 ARCHWOOD ST,34.1921,-118.4072
12600 WELBY WY,34.1921,-118.4072
6700 AGNES AV,34.1921,-118.3954
6700 BABCOCK AV,34.1921,-118.4064
6700 BELLINGHAM AV,34.1921,-118.3987
6700 BEN AV,34.1921,-118.3943
6700 CLEON AV,34.1921,-118.3682
6700 COLDWATER CANYON AV,34.1921,-118.4138
6700 ENSIGN AV,34.1921,-118.3714
6700 GENTRY AV,34.1921,-118.3932
6700 HINDS AV,34.1921,-118.3911
6700 LANKERSHIM BL,34.1921,-118.3878
6700 LAUREL CANYON BL,34.1921,-118.3965
6700 MORELLA AV,34.1921,-118.39
6700 N LANKERSHIM BL,34.1921,-118.3877
6700 SIMPSON AV,34.1921,-118.389
6700 ST CLAIR AV,34.1921,-118.3998
6700 VAN NOORD AV,34.1921,-118.4148
6700 VANTAGE AV,34.1921,-118.3976
ARCHWOOD DR,34.1921,-118.3981
LEMAY,34.1921,-118.464
SAINT CLAIR AV,34.1921,-118.3998
6700 VARIEL AV,34.1921,-118.5928
15000 LEMAY ST,34.1921,-118.4597
15300 LEMAY ST,34.1921,-118.4662
15400 LEMAY ST,34.1921,-118.4692
6700 GREENBUSH AV,34.1921,-118.4258
6700 KESTER AV,34.1921,-118.4575
6700 NAGLE AV,34.1921,-118.4236
6700 NOBLE AV,34.1921,-118.4619
6700 ORION AV,34.1921,-118.4705
6700 RANCHITO AV,34.1921,-118.4356
6700 SUNNYSLOPE AV,34.1921,-118.4269
6700 VARNA AV,34.1921,-118.4247
15700 LEMAY ST,34.1921,-118.4749
17200 ARCHWOOD ST,34.1921,-118.508
